recieve_time,seconds_since_phone_reboot (sensor update),accelerometer_code,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_code,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_code,magnetometer_x,magnetometer_y,magnetometer_z
15:29:02.072,284089.07356, 3,  -0.196,  6.159,  6.041,
15:29:02.088,284089.14358, 3,  -0.275,  6.041,  6.159, 5,  -4.562, -8.562,-48.438,
15:29:02.151,284089.21336, 3,  -0.275,  6.198,  6.355, 5,  -3.750, -7.562,-47.625,
15:29:02.228,284089.28446, 3,  -0.275,  6.159,  6.276, 4,   0.050, -0.056,  0.016, 5,  -3.688, -6.375,-46.875,
15:29:02.275,284089.35396, 3,  -0.314,  6.119,  6.276, 4,   0.050, -0.050, -0.009, 5,  -4.125, -7.188,-46.875,
15:29:02.337,284089.42451, 3,  -0.353,  6.080,  6.276, 4,   0.023, -0.069,  0.017,
15:29:02.415,284089.49400, 3,  -0.314,  6.080,  6.276, 4,   0.111, -0.059,  0.048, 5,  -3.625, -6.938,-46.312,
15:29:02.478,284089.56385, 3,  -0.235,  6.041,  6.159, 4,   0.051, -0.018,  0.057, 5,  -3.812, -7.188,-46.438,
